id,grpid,carid,timestamp,longitude,latitude,speed,direction
5533,61,X20S50,1302193937.000,114.259450,22.723880,2.0,315.0
5534,13,X369R0,1302193937.000,114.029520,22.623800,0.0,45.0
5535,35,X940G3,1302193937.000,114.041360,22.523844,10.0,180.0
5536,36,X95P51,1302193937.000,113.922615,22.524550,0.0,0.0
5537,34,XQR411,1302193938.000,113.920770,22.526823,41.0,270.0
5538,36,X28X43,1302193939.000,114.107480,22.569633,11.0,225.0
5539,53,X47G73,1302193939.000,113.902200,22.563847,31.0,135.0
5540,63,X64K41,1302193939.000,114.020424,22.531773,0.0,0.0
5541,34,X867U1,1302193939.000,114.066620,22.624863,78.0,135.0
5542,30,X971Z3,1302193939.000,114.024124,22.671013,47.0,45.0
5543,38,X341U2,1302193941.000,113.821915,22.658548,33.0,180.0
5544,32,X360Z7,1302193941.000,114.037544,22.652985,45.0,90.0
5545,46,X20S52,1302193942.000,114.121070,22.547150,21.0,45.0
5546,28,X259U7,1302193942.000,113.837105,22.727222,18.0,180.0
5547,55,X34G02,1302193942.000,114.046326,22.531698,56.0,225.0
5548,17,XA3K71,1302193942.000,114.057070,22.527666,11.0,90.0
5549,36,X27V40,1302193943.000,114.106170,22.574250,55.0,45.0
5550,32,X364K5,1302193943.000,114.068985,22.573198,0.0,135.0
5551,36,X617D1,1302193943.000,114.112950,22.605300,23.0,135.0
5552,33,XQR722,1302193944.000,114.116030,22.539558,0.0,315.0
5553,51,X56L62,1302193945.000,114.129456,22.558157,0.0,270.0
5554,62,X56L83,1302193945.000,114.011894,22.544363,1.0,315.0
5555,36,X643D1,1302193946.000,114.062300,22.558450,41.0,90.0
5556,36,X917A2,1302193946.000,114.099480,22.614450,0.0,270.0
5557,36,X59F73,1302193947.000,114.084236,22.697783,43.0,135.0
5558,59,X57L82,1302193948.000,114.068660,22.524170,18.0,45.0
5559,36,X94P50,1302193948.000,114.116800,22.539232,0.0,0.0
5560,36,X98P21,1302193948.000,114.062400,22.519850,42.0,90.0
5561,35,XQR425,1302193948.000,114.113520,22.540762,18.0,180.0
5562,38,X35G03,1302193949.000,113.919880,22.532726,25.0,0.0
5563,45,X783Z1,1302193949.000,114.293030,22.723550,27.0,90.0
5564,52,X20S21,1302193950.000,113.991960,22.539642,51.0,135.0
5565,60,X57L82,1302193950.000,114.068790,22.524178,20.0,90.0
5566,49,X20S11,1302193951.000,113.909080,22.513287,0.0,90.0
5567,36,X051F3,1302193952.000,114.169075,22.599045,20.0,0.0
5568,123,X412Y0,1302193952.000,114.168140,22.563232,7.0,180.0
5569,66,X17S51,1302193953.000,114.117455,22.604942,83.0,0.0
5570,36,X34G30,1302193953.000,114.071790,22.538980,0.0,0.0
5571,65,X51L21,1302193953.000,114.046400,22.599894,0.0,315.0
5572,34,X988G5,1302193953.000,114.120660,22.543697,0.0,180.0
5573,66,XA5P72,1302193953.000,114.046520,22.599900,0.0,225.0
5574,33,X163F3,1302193954.000,113.894040,22.509026,0.0,180.0
5575,97,X17G05,1302193954.000,114.111800,22.597717,53.0,180.0
5576,53,X36G92,1302193954.000,114.029430,22.527310,0.0,225.0
5577,40,X57L80,1302193954.000,114.111460,22.538023,77.0,225.0
5578,35,X59D92,1302193954.000,114.152350,22.623817,18.0,90.0
5579,33,X867U2,1302193954.000,114.043130,22.704937,11.0,270.0
5580,62,X20S50,1302193955.000,114.259460,22.723886,0.0,315.0
5581,32,X287K7,1302193955.000,114.008950,22.534187,0.0,270.0
5582,61,X35G87,1302193955.000,114.047600,22.592540,70.0,270.0
5583,36,X407D0,1302193955.000,114.019430,22.542383,34.0,45.0
5584,36,X253U7,1302193956.000,113.860000,22.576796,12.0,315.0
5585,64,X52L22,1302193956.000,114.101670,22.612360,0.0,0.0
5586,36,XA3F64,1302193956.000,114.124600,22.562918,19.0,135.0
5587,65,X31G42,1302193957.000,114.055840,22.518772,70.0,45.0
5588,62,X35G87,1302193957.000,114.047270,22.592625,59.0,270.0
5589,30,X453K0,1302193957.000,114.065730,22.547546,28.0,90.0
5590,64,X56L55,1302193957.000,114.067770,22.523952,0.0,270.0
5591,63,X56L83,1302193957.000,114.011894,22.544392,4.0,315.0
5592,38,X357Z2,1302193958.000,114.112130,22.612650,1.0,0.0
5593,36,X408Z7,1302193958.000,114.050415,22.622486,20.0,180.0
5594,36,X50F20,1302193958.000,114.008965,22.632200,27.0,315.0
5595,33,X966G5,1302193958.000,114.044180,22.550970,0.0,135.0
5596,36,X069V3,1302193959.000,114.072624,22.654310,0.0,90.0
5597,65,X21S13,1302193959.000,114.065670,22.531902,56.0,225.0
5598,56,X34G02,1302193959.000,114.043730,22.531494,46.0,225.0
5599,66,X10S45,1302193960.000,114.114655,22.580667,28.0,135.0
5600,37,XA3K31,1302193960.000,114.032616,22.545567,0.0,135.0
5601,60,X56L35,1302193961.000,114.120880,22.558954,15.0,0.0
5602,38,X860U3,1302193961.000,114.016630,22.661015,19.0,180.0
5603,33,X868U5,1302193961.000,114.054370,22.636007,0.0,90.0
5604,39,X333U5,1302193962.000,113.823395,22.669912,0.0,135.0
5605,36,X959G0,1302193962.000,114.048710,22.551037,60.0,45.0
5606,36,X780D2,1302193963.000,114.107580,22.569567,0.0,180.0
5607,38,X962G0,1302193963.000,114.092865,22.543417,0.0,45.0
5608,47,X35G10,1302193964.000,113.986120,22.549890,114.0,90.0
5609,61,X56L35,1302193964.000,114.120870,22.559200,21.0,315.0
5610,65,X51L73,1302193965.000,114.074875,22.571625,72.0,225.0
5611,41,X57L80,1302193965.000,114.109130,22.537712,77.0,225.0
5612,36,X76F60,1302193965.000,114.072050,22.534267,43.0,0.0
5613,33,X853U3,1302193965.000,114.037680,22.653194,0.0,180.0
5614,36,X21V37,1302193966.000,114.106680,22.558167,41.0,225.0
5615,34,X325U7,1302193966.000,113.833595,22.739326,40.0,270.0
5616,37,XQR415,1302193966.000,114.099890,22.543648,37.0,225.0
5617,50,X20S11,1302193967.000,113.909080,22.513287,0.0,90.0
5618,25,X491W3,1302193967.000,114.056160,22.665339,36.0,315.0
5619,33,X765D7,1302193967.000,114.112800,22.546368,7.0,45.0
5620,33,X967G2,1302193967.000,114.088760,22.562370,13.0,225.0
5621,34,X989G5,1302193968.000,114.081740,22.542710,32.0,315.0
5622,54,X36G92,1302193969.000,114.029430,22.527310,0.0,225.0
5623,38,X452W7,1302193969.000,114.033520,22.671024,36.0,0.0
5624,33,X761D7,1302193969.000,113.925150,22.522066,0.0,270.0
5625,67,X17S51,1302193970.000,114.120370,22.606976,77.0,45.0
5626,36,X451D2,1302193970.000,113.905280,22.710200,5.0,135.0
5627,37,X802U7,1302193970.000,114.159000,22.610296,0.0,0.0
5628,33,X361Z7,1302193971.000,114.135560,22.689552,0.0,270.0
5629,35,X620D1,1302193971.000,114.058080,22.535683,20.0,315.0
5630,37,X777D1,1302193971.000,114.113930,22.538134,7.0,135.0
5631,36,XA5G44,1302193971.000,114.127220,22.555250,0.0,180.0
5632,124,X412Y0,1302193972.000,114.168030,22.563133,3.0,225.0
5633,30,X508W7,1302193972.000,114.027780,22.662046,22.0,225.0
5634,38,X332U3,1302193973.000,113.834915,22.618612,60.0,135.0
5635,65,X56L55,1302193973.000,114.067635,22.523970,16.0,270.0
5636,66,X21S13,1302193974.000,114.062996,22.531847,72.0,270.0
5637,31,X701U5,1302193974.000,114.135124,22.616596,0.0,315.0
5638,33,X987G3,1302193974.000,114.086720,22.558600,0.0,270.0
5639,98,X17G05,1302193975.000,114.110466,22.595016,59.0,180.0
5640,31,X186F2,1302193975.000,114.022316,22.534918,11.0,135.0
5641,31,X306U0,1302193975.000,113.908950,22.569378,29.0,315.0
5642,66,X56L55,1302193975.000,114.067535,22.524020,22.0,270.0
5643,36,X65F70,1302193975.000,114.111916,22.601717,13.0,90.0
5644,35,XQR420,1302193975.000,114.091095,22.539080,0.0,180.0
5645,33,X403Z5,1302193976.000,114.023340,22.674017,1.0,315.0
5646,35,X405Z5,1302193976.000,114.031235,22.663824,46.0,135.0
5647,29,X515W5,1302193976.000,114.019844,22.651508,0.0,225.0
5648,66,X51L73,1302193976.000,114.073140,22.570400,76.0,225.0
5649,34,X070F0,1302193977.000,114.048650,22.537340,0.0,45.0
5650,41,X16V70,1302193977.000,114.123050,22.556084,39.0,90.0
5651,33,X433Z2,1302193977.000,113.980576,22.732952,33.0,45.0
5652,38,X933W5,1302193977.000,114.073600,22.535732,6.0,315.0
5653,32,X166F7,1302193978.000,113.914460,22.539017,0.0,90.0
5654,36,X193F3,1302193978.000,114.115180,22.545940,0.0,180.0
5655,37,X253U7,1302193978.000,113.861390,22.578222,44.0,0.0
5656,33,X980G1,1302193978.000,114.117460,22.538282,1.0,270.0
5657,53,X20S21,1302193979.000,113.991960,22.540478,50.0,315.0
5658,32,X376Z2,1302193979.000,114.004000,22.734470,35.0,45.0
5659,53,X38G95,1302193980.000,114.074196,22.531830,56.0,45.0
5660,34,X433Z2,1302193980.000,113.980850,22.733068,41.0,45.0
5661,37,X26X62,1302193981.000,114.126335,22.573784,0.0,0.0
5662,66,X31G42,1302193981.000,114.059074,22.519985,24.0,45.0
5663,65,X20S43,1302193982.000,114.066730,22.530905,0.0,90.0
5664,47,X20S52,1302193982.000,114.125810,22.547157,41.0,135.0
5665,61,X43F95,1302193982.000,114.042130,22.521200,0.0,0.0
5666,37,X858U3,1302193982.000,114.013930,22.669895,50.0,315.0
5667,35,X989G3,1302193982.000,114.104004,22.558748,26.0,180.0
5668,38,XQR741,1302193982.000,113.914390,22.528997,0.0,135.0
5669,66,X51L21,1302193983.000,114.046410,22.599882,0.0,0.0
5670,37,X766D3,1302193983.000,113.918870,22.520000,0.0,90.0
5671,67,XA5P72,1302193983.000,114.046500,22.599882,0.0,225.0
5672,35,X190F3,1302193984.000,113.903980,22.557032,59.0,90.0
5673,41,X195F5,1302193984.000,114.084010,22.540783,6.0,90.0
5674,54,X47G73,1302193984.000,113.902720,22.561049,46.0,180.0
5675,35,X169F0,1302193985.000,114.036480,22.600157,65.0,90.0
5676,37,X17R35,1302193985.000,114.257630,22.728350,51.0,225.0
5677,37,X332D7,1302193985.000,114.113630,22.544000,0.0,0.0
5678,48,X35G10,1302193985.000,113.992160,22.547222,112.0,90.0
5679,34,X898G7,1302193985.000,113.816450,22.650602,7.0,315.0
5680,65,X52L22,1302193986.000,114.101670,22.612352,0.0,0.0
5681,38,XQR763,1302193986.000,113.919590,22.531544,45.0,180.0
5682,37,X31W87,1302193987.000,114.124870,22.545100,7.0,225.0
5683,38,X372D2,1302193987.000,114.048650,22.569616,0.0,270.0
5684,29,X160F3,1302193988.000,114.308400,22.601524,26.0,45.0
5685,37,X18R81,1302193989.000,114.052550,22.720367,0.0,0.0
5686,36,X964G7,1302193989.000,114.102070,22.552480,27.0,45.0
5687,37,X98N07,1302193989.000,114.653850,22.517850,0.0,0.0
5688,37,XQR422,1302193989.000,114.145560,22.544280,4.0,180.0
5689,67,X10S45,1302193990.000,114.116040,22.577833,57.0,135.0
5690,37,X35F47,1302193990.000,113.945366,22.555416,66.0,225.0
5691,37,XQR423,1302193990.000,113.990395,22.543762,0.0,90.0
5692,42,X831U7,1302193991.000,114.190830,22.643833,27.0,45.0
5693,37,X408Z7,1302193992.000,114.048980,22.622059,4.0,270.0
5694,125,X412Y0,1302193992.000,114.165850,22.563050,39.0,225.0
5695,37,X95P51,1302193992.000,113.922615,22.524550,0.0,0.0
5696,37,X28X43,1302193994.000,114.107650,22.568068,8.0,135.0
5697,62,X43F95,1302193994.000,114.041660,22.521454,37.0,270.0
5698,34,X628Z0,1302193995.000,114.040050,22.672293,35.0,90.0
5699,37,X927G2,1302193995.000,113.954110,22.567472,52.0,315.0
5700,36,X940G3,1302193996.000,114.038950,22.524527,13.0,315.0
5701,63,X20S50,1302193997.000,114.259060,22.724194,15.0,225.0
5702,54,X38G91,1302193997.000,114.107790,22.536753,0.0,0.0
5703,18,XA3K71,1302193997.000,114.058880,22.529133,21.0,315.0
5704,39,X341U2,1302193998.000,113.819670,22.658176,0.0,225.0
5705,37,X617D1,1302193998.000,114.112236,22.603216,14.0,180.0
5706,35,X867U1,1302193998.000,114.067290,22.618298,37.0,135.0
5707,31,X971Z3,1302193998.000,114.025830,22.672287,47.0,45.0
5708,37,X27V40,1302193999.000,114.115600,22.576468,66.0,90.0
5709,35,XQR411,1302193999.000,113.918100,22.527496,39.0,270.0
5710,33,X360Z7,1302194000.000,114.035965,22.647509,0.0,180.0
5711,55,X47G73,1302194000.000,113.901054,22.559580,66.0,180.0
5712,64,X64K41,1302194000.000,114.020440,22.531761,0.0,270.0
5713,99,X17G05,1302194001.000,114.109184,22.591500,74.0,180.0
5714,40,X341U2,1302194001.000,113.819670,22.658173,0.0,225.0
5715,37,X643D1,1302194001.000,114.072235,22.558100,66.0,45.0
5716,37,X917A2,1302194001.000,114.099480,22.614450,0.0,270.0
5717,48,X20S52,1302194002.000,114.126060,22.545230,26.0,90.0
5718,37,X59F73,1302194002.000,114.075230,22.694468,63.0,225.0
5719,29,X259U7,1302194003.000,113.835880,22.724182,14.0,180.0
5720,57,X34G02,1302194003.000,114.044940,22.528194,73.0,135.0
5721,33,X364K5,1302194003.000,114.068985,22.573198,0.0,135.0
5722,37,X94P50,1302194003.000,114.116800,22.539232,0.0,0.0
5723,37,X98P21,1302194003.000,114.062920,22.519450,4.0,90.0
5724,46,X783Z1,1302194004.000,114.294685,22.722433,13.0,180.0
5725,52,X56L62,1302194005.000,114.129560,22.558146,0.0,315.0
5726,64,X56L83,1302194005.000,114.011185,22.545254,0.0,315.0
5727,34,XQR722,1302194005.000,114.116030,22.539558,0.0,315.0
5728,36,XQR425,1302194009.000,114.113580,22.541527,0.0,270.0
5729,54,X20S21,1302194010.000,113.991806,22.541628,0.0,315.0
5730,39,X35G03,1302194010.000,113.921110,22.535366,33.0,45.0
5731,61,X57L82,1302194010.000,114.070946,22.525667,0.0,0.0
5732,37,X051F3,1302194011.000,114.169480,22.600980,10.0,0.0
5733,51,X20S11,1302194011.000,113.913520,22.512290,18.0,90.0
5734,37,X407D0,1302194011.000,114.020180,22.542482,4.0,45.0
5735,37,XA3F64,1302194011.000,114.125070,22.559067,25.0,180.0
5736,126,X412Y0,1302194012.000,114.163700,22.563000,38.0,225.0
5737,36,X59D92,1302194012.000,114.155770,22.618600,74.0,180.0
5738,37,X50F20,1302194013.000,114.007866,22.634132,15.0,0.0
5739,67,X51L21,1302194013.000,114.046430,22.599886,0.0,315.0
5740,35,X988G5,1302194013.000,114.120660,22.543697,0.0,180.0
5741,68,XA5P72,1302194013.000,114.046420,22.599900,0.0,225.0
5742,34,X163F3,1302194014.000,113.894040,22.509026,0.0,180.0
5743,100,X17G05,1302194014.000,114.110100,22.588600,57.0,135.0
5744,68,X17S51,1302194014.000,114.127100,22.610844,68.0,45.0
5745,37,X34G30,1302194014.000,114.071815,22.539010,0.0,270.0
5746,55,X36G92,1302194014.000,114.029430,22.527310,0.0,225.0
5747,42,X57L80,1302194014.000,114.103320,22.538580,38.0,270.0
5748,34,X867U2,1302194014.000,114.040410,22.705475,37.0,270.0
5749,33,X287K7,1302194015.000,114.008950,22.534187,0.0,270.0
5750,63,X35G87,1302194015.000,114.038270,22.593597,64.0,270.0
5751,38,XA3K31,1302194015.000,114.032616,22.545567,0.0,135.0
5752,64,X20S50,1302194016.000,114.257034,22.723127,59.0,225.0
5753,66,X52L22,1302194016.000,114.101670,22.612364,0.0,270.0
5754,67,X31G42,1302194017.000,114.060920,22.520950,0.0,0.0
5755,64,X35G87,1302194017.000,114.037926,22.593683,64.0,270.0
5756,31,X453K0,1302194017.000,114.066080,22.547485,0.0,90.0
5757,65,X56L83,1302194017.000,114.011180,22.545250,1.0,270.0
5758,39,X357Z2,1302194018.000,114.111110,22.614515,18.0,270.0
5759,37,X780D2,1302194018.000,114.107580,22.569567,0.0,180.0
5760,67,X21S13,1302194019.000,114.054840,22.531597,74.0,225.0
5761,37,X21V37,1302194019.000,114.112100,22.558700,45.0,45.0
5762,58,X34G02,1302194019.000,114.044495,22.525991,14.0,180.0
5763,38,X408Z7,1302194019.000,114.050500,22.622444,24.0,45.0
5764,34,X966G5,1302194019.000,114.044320,22.543550,58.0,135.0
5765,68,X10S45,1302194020.000,114.115950,22.576185,32.0,0.0
5766,37,X76F60,1302194020.000,114.071950,22.536034,14.0,180.0
5767,34,X868U5,1302194020.000,114.054344,22.636063,0.0,90.0
5768,62,X56L35,1302194021.000,114.118490,22.564213,44.0,315.0
5769,40,X333U5,1302194022.000,113.823410,22.669533,27.0,135.0
5770,39,X860U3,1302194022.000,114.017180,22.659018,21.0,135.0
5771,37,X959G0,1302194022.000,114.058784,22.551340,63.0,45.0
5772,39,X962G0,1302194023.000,114.092865,22.543417,0.0,45.0
5773,66,X20S43,1302194024.000,114.067950,22.529783,0.0,135.0
5774,49,X35G10,1302194024.000,114.002830,22.544333,105.0,90.0
5775,63,X56L35,1302194024.000,114.118450,22.564490,41.0,315.0
5776,37,X451D2,1302194025.000,113.912820,22.705800,60.0,135.0
5777,67,X51L73,1302194025.000,114.064050,22.568638,68.0,225.0
5778,34,X853U3,1302194025.000,114.037680,22.653194,0.0,180.0
5779,35,X325U7,1302194026.000,113.825970,22.744036,30.0,270.0
5780,36,X620D1,1302194026.000,114.056930,22.537718,18.0,270.0
5781,38,X777D1,1302194026.000,114.113650,22.540550,16.0,0.0
5782,37,XA5G44,1302194026.000,114.127220,22.555250,0.0,180.0
5783,38,XQR415,1302194026.000,114.099750,22.543583,0.0,225.0
5784,26,X491W3,1302194027.000,114.054665,22.671328,53.0,0.0
5785,34,X765D7,1302194027.000,114.112550,22.547466,2.0,315.0
5786,34,X967G2,1302194027.000,114.087700,22.561272,0.0,180.0
5787,52,X20S11,1302194028.000,113.914665,22.513453,41.0,0.0
5788,35,X989G5,1302194028.000,114.087860,22.543364,1.0,45.0
5789,56,X36G92,1302194029.000,114.029430,22.527310,0.0,225.0
5790,34,X761D7,1302194029.000,113.925150,22.522066,0.0,270.0
5791,38,X802U7,1302194029.000,114.158936,22.610302,0.0,0.0
5792,42,X16V70,1302194030.000,114.124985,22.553550,19.0,135.0
5793,69,X17S51,1302194030.000,114.129150,22.612186,47.0,0.0
5794,40,X35G03,1302194030.000,113.923134,22.535460,31.0,90.0
5795,39,X452W7,1302194030.000,114.036200,22.675710,36.0,90.0
5796,37,X65F70,1302194030.000,114.112180,22.600967,7.0,180.0
5797,34,X361Z7,1302194031.000,114.131516,22.691303,56.0,270.0
5798,39,X332U3,1302194032.000,113.838400,22.610975,55.0,135.0
5799,127,X412Y0,1302194032.000,114.161160,22.562782,45.0,225.0
5800,31,X508W7,1302194032.000,114.023690,22.659143,30.0,225.0
5801,39,X933W5,1302194032.000,114.075150,22.533500,6.0,180.0
5802,67,X56L55,1302194033.000,114.068306,22.530323,50.0,0.0
5803,101,X17G05,1302194034.000,114.110950,22.587366,29.0,90.0
5804,32,X701U5,1302194034.000,114.135124,22.616596,0.0,315.0
5805,34,X987G3,1302194034.000,114.086720,22.558600,0.0,270.0
5806,32,X186F2,1302194035.000,114.025570,22.531006,65.0,135.0
5807,68,X21S13,1302194035.000,114.051690,22.531548,75.0,225.0
5808,43,X57L80,1302194035.000,114.102600,22.539740,56.0,315.0
5809,36,XQR420,1302194035.000,114.091095,22.539080,0.0,180.0
5810,38,X26X62,1302194036.000,114.126335,22.573784,0.0,0.0
5811,32,X306U0,1302194036.000,113.906590,22.571733,27.0,270.0
5812,34,X403Z5,1302194036.000,114.024390,22.671986,18.0,135.0
5813,36,X405Z5,1302194036.000,114.033200,22.658525,54.0,180.0
5814,30,X515W5,1302194036.000,114.019844,22.651508,0.0,225.0
5815,68,X51L73,1302194036.000,114.062004,22.568333,68.0,225.0
5816,68,X56L55,1302194036.000,114.068300,22.530827,63.0,315.0
5817,35,X070F0,1302194038.000,114.048650,22.537340,0.0,45.0
5818,38,X253U7,1302194038.000,113.863266,22.580496,0.0,0.0
5819,38,X766D3,1302194038.000,113.918870,22.520000,0.0,90.0
5820,34,X980G1,1302194038.000,114.117165,22.538364,2.0,270.0
5821,33,X166F7,1302194039.000,113.914444,22.537647,39.0,180.0
5822,37,X193F3,1302194039.000,114.115180,22.545940,0.0,180.0
5823,55,X20S21,1302194039.000,113.992150,22.543724,31.0,45.0
5824,33,X376Z2,1302194039.000,114.005424,22.734697,0.0,45.0
5825,38,X17R35,1302194040.000,114.253334,22.724483,38.0,225.0
5826,38,X332D7,1302194040.000,114.113630,22.544000,0.0,0.0
5827,54,X38G95,1302194040.000,114.083070,22.537441,82.0,45.0
5828,35,X433Z2,1302194040.000,113.990486,22.735397,61.0,45.0
5829,68,X31G42,1302194041.000,114.060890,22.520983,0.0,0.0
5830,67,X20S43,1302194042.000,114.067950,22.529783,0.0,135.0
5831,49,X20S52,1302194042.000,114.129700,22.545761,12.0,0.0
5832,38,X31W87,1302194042.000,114.124870,22.545100,0.0,225.0
5833,39,X372D2,1302194042.000,114.048650,22.569616,0.0,270.0
5834,63,X43F95,1302194042.000,114.035416,22.524813,72.0,270.0
5835,38,X858U3,1302194042.000,114.010270,22.674131,43.0,270.0
5836,39,XQR741,1302194042.000,113.914390,22.528997,0.0,135.0
5837,68,X51L21,1302194043.000,114.046450,22.599860,0.0,315.0
5838,36,X989G3,1302194043.000,114.102120,22.555618,19.0,225.0
5839,69,XA5P72,1302194043.000,114.046500,22.599934,0.0,225.0
5840,38,X18R81,1302194044.000,114.052550,22.720367,0.0,0.0
5841,36,X190F3,1302194044.000,113.906876,22.552948,45.0,135.0
5842,42,X195F5,1302194044.000,114.086680,22.540731,8.0,90.0
5843,56,X47G73,1302194044.000,113.899440,22.558052,56.0,0.0
5844,35,X967G2,1302194044.000,114.087700,22.561275,0.0,180.0
5845,38,X98N07,1302194044.000,114.653850,22.517850,0.0,0.0
5846,36,X169F0,1302194045.000,114.031430,22.599650,76.0,315.0
5847,38,X35F47,1302194045.000,113.937430,22.555668,53.0,225.0
5848,50,X35G10,1302194045.000,114.007500,22.541662,94.0,90.0
5849,67,X52L22,1302194046.000,114.101640,22.612371,0.0,270.0
5850,35,X898G7,1302194046.000,113.816360,22.650831,0.0,315.0
5851,39,XQR763,1302194046.000,113.918884,22.528316,16.0,180.0
5852,38,X95P51,1302194047.000,113.922615,22.524550,0.0,0.0
5853,30,X160F3,1302194049.000,114.306114,22.600637,31.0,180.0
5854,38,X28X43,1302194049.000,114.107650,-29.481423,0.0,135.0
5855,38,XQR422,1302194049.000,114.140510,22.543274,49.0,270.0
5856,69,X10S45,1302194050.000,114.120255,22.576418,52.0,90.0
5857,37,X964G7,1302194050.000,114.104034,22.554508,41.0,315.0
5858,38,XQR423,1302194050.000,113.990395,22.543768,0.0,90.0
5859,43,X831U7,1302194051.000,114.195900,22.645077,56.0,45.0
5860,128,X412Y0,1302194052.000,114.158050,22.561518,62.0,225.0
5861,19,XA3K71,1302194052.000,114.063250,22.531433,47.0,45.0
5862,38,X27V40,1302194053.000,114.116585,22.577168,39.0,315.0
